,ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,AgeRange,SourceName,CountValue,Year
274437,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,ALBANY COUNTY,ALBANY,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,5,1923
307589,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,ALBANY COUNTY,COHOES,1923-01-21,1923-01-27,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
312469,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,ALBANY COUNTY,WATERVLIET,1922-03-12,1922-03-18,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
116535,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,BROOME COUNTY,BINGHAMTON,1922-02-05,1922-02-11,0-130,US Nationally Notifiable Disease Surveillance System,8,1922
198466,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,CATTARAUGUS COUNTY,OLEAN,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
95931,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,CAYUGA COUNTY,AUBURN,1923-02-18,1923-02-24,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
195818,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,CHAUTAUQUA COUNTY,DUNKIRK,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,4,1923
173700,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,CHAUTAUQUA COUNTY,JAMESTOWN,1923-03-04,1923-03-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
229934,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,CHEMUNG COUNTY,ELMIRA,1923-03-18,1923-03-24,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
309793,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,COLUMBIA COUNTY,HUDSON,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
204724,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,CORTLAND COUNTY,CORTLAND,1923-06-17,1923-06-23,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
310459,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,DUTCHESS COUNTY,BEACON,1920-10-17,1920-10-23,0-130,US Nationally Notifiable Disease Surveillance System,1,1920
113780,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,DUTCHESS COUNTY,POUGHKEEPSIE,1923-01-21,1923-01-27,0-130,US Nationally Notifiable Disease Surveillance System,4,1923
92351,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,ERIE COUNTY,BUFFALO,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,6,1941
296852,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,ERIE COUNTY,LACKAWANNA,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
312375,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,FULTON COUNTY,GLOVERSVILLE,1919-01-12,1919-01-18,0-130,US Nationally Notifiable Disease Surveillance System,1,1919
173835,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,FULTON COUNTY,JOHNSTOWN,1920-10-24,1920-10-30,0-130,US Nationally Notifiable Disease Surveillance System,1,1920
243775,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,GENESEE COUNTY,BATAVIA,1918-05-19,1918-05-25,0-130,US Nationally Notifiable Disease Surveillance System,1,1918
314485,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,HERKIMER COUNTY,HERKIMER,1922-07-02,1922-07-08,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
197044,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,HERKIMER COUNTY,LITTLE FALLS,1923-03-04,1923-03-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
298893,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,JEFFERSON COUNTY,PHILADELPHIA,1913-04-20,1913-04-26,0-130,US Nationally Notifiable Disease Surveillance System,80,1913
303161,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,JEFFERSON COUNTY,WATERTOWN,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
54580,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,KINGS COUNTY,BROOKLYN,1897-01-03,1897-01-09,0-130,US Nationally Notifiable Disease Surveillance System,32,1897
295570,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,LEWIS COUNTY,BEAVER FALLS,1908-08-30,1908-09-05,0-130,US Nationally Notifiable Disease Surveillance System,1,1908
69649,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,MONROE COUNTY,ROCHESTER,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
251928,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,MONTGOMERY COUNTY,AMSTERDAM,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
143555,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,NIAGARA COUNTY,LOCKPORT,1923-01-28,1923-02-03,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
272822,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,NIAGARA COUNTY,NIAGARA FALLS,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,3,1923
297110,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,NIAGARA COUNTY,NORTH TONAWANDA,1923-11-11,1923-11-17,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
170977,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,ONEIDA COUNTY,UTICA,1919-01-05,1919-01-11,0-130,US Nationally Notifiable Disease Surveillance System,5,1919
177807,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,ONONDAGA COUNTY,SYRACUSE,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,2,1941
223808,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,ONTARIO COUNTY,GENEVA,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
303416,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,ORANGE COUNTY,NEWBURGH,1923-01-21,1923-01-27,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
310880,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,OSWEGO COUNTY,FULTON,1918-05-12,1918-05-18,0-130,US Nationally Notifiable Disease Surveillance System,2,1918
296384,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,OSWEGO COUNTY,OSWEGO,1918-04-28,1918-05-04,0-130,US Nationally Notifiable Disease Surveillance System,2,1918
200756,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,OTSEGO COUNTY,HOBOKEN,1895-03-31,1895-04-06,0-130,US Nationally Notifiable Disease Surveillance System,1,1895
184254,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,OTSEGO COUNTY,ONEONTA,1908-12-13,1908-12-19,0-130,US Nationally Notifiable Disease Surveillance System,1,1908
196679,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,QUEENS,COLLEGE POINT,1894-09-15,1894-09-21,0-130,US Nationally Notifiable Disease Surveillance System,1,1894
251450,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,RENSSELAER COUNTY,LANSINGBURGH,1899-10-22,1899-10-28,0-130,US Nationally Notifiable Disease Surveillance System,1,1899
271916,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,RENSSELAER COUNTY,TROY,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,5,1923
174121,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,RICHMOND COUNTY,NEW BRIGHTON,1897-01-31,1897-02-06,0-130,US Nationally Notifiable Disease Surveillance System,2,1897
191362,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,RICHMOND COUNTY,PORT RICHMOND,1895-01-01,1895-01-07,0-130,US Nationally Notifiable Disease Surveillance System,1,1895
282704,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,SARATOGA COUNTY,SARATOGA SPRINGS,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
50534,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,SCHENECTADY COUNTY,SCHENECTADY,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,6,1923
191485,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,SENECA COUNTY,SENECA FALLS,1895-01-06,1895-01-12,0-130,US Nationally Notifiable Disease Surveillance System,1,1895
240032,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,STEUBEN COUNTY,CORNING,1918-04-28,1918-05-04,0-130,US Nationally Notifiable Disease Surveillance System,1,1918
310488,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,STEUBEN COUNTY,HORNELL,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
299743,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,SUFFOLK COUNTY,NORTHAMPTON,1913-10-19,1913-10-25,0-130,US Nationally Notifiable Disease Surveillance System,1,1913
223920,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,TOMPKINS COUNTY,ITHACA,1923-01-28,1923-02-03,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
155436,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,ULSTER COUNTY,KINGSTON,1918-11-17,1918-11-23,0-130,US Nationally Notifiable Disease Surveillance System,7,1918
295351,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,WARREN COUNTY,GLENS FALLS,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
309762,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,WESTCHESTER COUNTY,NEW ROCHELLE,1918-04-28,1918-05-04,0-130,US Nationally Notifiable Disease Surveillance System,1,1918
311302,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,WESTCHESTER COUNTY,OSSINING,1923-11-25,1923-12-01,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
168761,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,WESTCHESTER COUNTY,PEEKSKILL,1923-01-28,1923-02-03,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
179983,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,WESTCHESTER COUNTY,PORT CHESTER,1923-03-25,1923-03-31,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
199678,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,WESTCHESTER COUNTY,RYE,1895-04-21,1895-04-27,0-130,US Nationally Notifiable Disease Surveillance System,2,1895
310384,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,WESTCHESTER COUNTY,WHITE PLAINS,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,3,1923
95647,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NEW YORK,US-NY,WESTCHESTER COUNTY,YONKERS,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
223470,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NORTH CAROLINA,US-NC,BUNCOMBE COUNTY,ASHEVILLE,1919-01-05,1919-01-11,0-130,US Nationally Notifiable Disease Surveillance System,15,1919
224115,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NORTH CAROLINA,US-NC,DURHAM COUNTY,DURHAM,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
194140,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NORTH CAROLINA,US-NC,FORSYTH COUNTY,WINSTON-SALEM,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,1,1941
316574,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NORTH CAROLINA,US-NC,GASTON COUNTY,GASTONIA,1941-03-16,1941-03-22,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
285286,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NORTH CAROLINA,US-NC,GUILFORD COUNTY,GREENSBORO,1923-04-22,1923-04-28,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
312471,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NORTH CAROLINA,US-NC,GUILFORD COUNTY,HIGH POINT,1919-01-05,1919-01-11,0-130,US Nationally Notifiable Disease Surveillance System,2,1919
219198,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,NORTH CAROLINA,US-NC,MECKLENBURG COUNTY,CHARLOTTE,1922-01-01,1922-01-07,0-130,US Nationally Notifiable Disease Surveillance System,4,1922
303839,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NORTH CAROLINA,US-NC,NASH COUNTY,ROCKY MOUNT,1923-03-11,1923-03-17,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
217956,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NORTH CAROLINA,US-NC,NEW HANOVER COUNTY,WILMINGTON,1941-01-12,1941-01-18,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
314507,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NORTH CAROLINA,US-NC,ROWAN COUNTY,SALISBURY,1923-02-25,1923-03-03,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
306932,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NORTH CAROLINA,US-NC,WAKE COUNTY,RALEIGH,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
267699,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NORTH DAKOTA,US-ND,CASS COUNTY,FARGO,1941-01-19,1941-01-25,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
305234,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NORTH DAKOTA,US-ND,GRAND FORKS COUNTY,GRAND FORKS,1939-12-17,1939-12-23,0-130,US Nationally Notifiable Disease Surveillance System,0,1939
267741,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NORTH DAKOTA,US-ND,TRAILL COUNTY,MAYVILLE,1901-07-14,1901-07-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1901
315172,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,NORTH DAKOTA,US-ND,WARD COUNTY,MINOT,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
298513,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,ALLEN COUNTY,LIMA,1923-04-22,1923-04-28,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
189692,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,ASHTABULA COUNTY,ASHTABULA,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
273302,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,BELMONT COUNTY,BELLAIRE,1923-04-22,1923-04-28,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
197953,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,BELMONT COUNTY,MARTINS FERRY,1923-04-15,1923-04-21,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
142595,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,BUTLER COUNTY,HAMILTON,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
171222,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OHIO,US-OH,CHAMPAIGN COUNTY,URBANA,1898-01-16,1898-01-22,0-130,US Nationally Notifiable Disease Surveillance System,1,1898
270543,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,CLARK COUNTY,SPRINGFIELD,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
203615,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,COLUMBIANA COUNTY,EAST LIVERPOOL,1923-11-18,1923-11-24,0-130,US Nationally Notifiable Disease Surveillance System,3,1923
313933,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,COSHOCTON COUNTY,COSHOCTON,1923-06-24,1923-06-30,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
172046,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,CRAWFORD COUNTY,BUCYRUS,1923-03-18,1923-03-24,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
29913,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OHIO,US-OH,CUYAHOGA COUNTY,CLEVELAND,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,9,1941
314574,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,CUYAHOGA COUNTY,CLEVELAND HEIGHTS,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
262544,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,CUYAHOGA COUNTY,EAST CLEVELAND,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,3,1923
190456,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OHIO,US-OH,DARKE COUNTY,GREENVILLE,1894-08-18,1894-08-24,0-130,US Nationally Notifiable Disease Surveillance System,1,1894
224562,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,ERIE COUNTY,SANDUSKY,1923-01-21,1923-01-27,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
307942,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,FAIRFIELD COUNTY,LANCASTER,1923-02-25,1923-03-03,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
282432,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OHIO,US-OH,FRANKLIN COUNTY,ALTON,1903-04-19,1903-04-25,0-130,US Nationally Notifiable Disease Surveillance System,1,1903
100588,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OHIO,US-OH,FRANKLIN COUNTY,COLUMBUS,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
296963,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,GUERNSEY COUNTY,CAMBRIDGE,1923-03-04,1923-03-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
44101,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OHIO,US-OH,HAMILTON COUNTY,CINCINNATI,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,4,1941
260152,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,HANCOCK COUNTY,FINDLAY,1923-04-15,1923-04-21,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
301482,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,JEFFERSON COUNTY,STEUBENVILLE,1923-03-18,1923-03-24,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
312015,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OHIO,US-OH,KNOX COUNTY,MOUNT VERNON,1918-12-08,1918-12-14,0-130,US Nationally Notifiable Disease Surveillance System,1,1918
179031,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,LAWRENCE COUNTY,IRONTON,1922-02-26,1922-03-04,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
264111,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,LICKING COUNTY,NEWARK,1923-03-25,1923-03-31,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
273328,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,LORAIN COUNTY,ELYRIA,1923-03-25,1923-03-31,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
273487,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,LORAIN COUNTY,LORAIN,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
73758,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OHIO,US-OH,LUCAS COUNTY,TOLEDO,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
48477,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,MAHONING COUNTY,YOUNGSTOWN,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
273584,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,MARION COUNTY,MARION,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
292069,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,MIAMI COUNTY,PIQUA,1923-04-22,1923-04-28,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
138010,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,MONTGOMERY COUNTY,DAYTON,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,8,1923
269846,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,MUSKINGUM COUNTY,ZANESVILLE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
284255,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,RICHLAND COUNTY,MANSFIELD,1923-01-21,1923-01-27,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
241135,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,ROSS COUNTY,CHILLICOTHE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
307758,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,SANDUSKY COUNTY,FREMONT,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
253157,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,SCIOTO COUNTY,PORTSMOUTH,1921-08-14,1921-08-20,0-130,US Nationally Notifiable Disease Surveillance System,2,1921
